month	depth	latitude	longitude	nppv	o2	time
1	1.5413754	22.75	121.5	16.024511	209.5355	2024-01-01
1	1.5413754	22.75	121.75	13.480105	209.37903	2024-01-01
1	1.5413754	22.75	122.0	9.732858	208.65678	2024-01-01
1	1.5413754	22.75	122.25	5.7526517	207.67912	2024-01-01
1	1.5413754	22.75	122.5	4.9477396	207.39229	2024-01-01
1	1.5413754	22.75	122.75	5.550987	208.04198	2024-01-01
1	1.5413754	22.75	123.0	6.3678746	208.99753	2024-01-01
1	1.5413754	23.0	119.25	25.78716	215.37503	2024-01-01
1	1.5413754	23.0	119.5	24.265396	213.91821	2024-01-01
1	1.5413754	23.0	119.75	22.80184	212.92085	2024-01-01
1	1.5413754	23.0	120.0	25.975523	213.71696	2024-01-01
1	1.5413754	23.0	121.5	15.899754	209.81697	2024-01-01
1	1.5413754	23.0	121.75	13.807133	209.56728	2024-01-01
1	1.5413754	23.0	122.0	10.498696	208.81046	2024-01-01
1	1.5413754	23.0	122.25	6.4811854	207.89902	2024-01-01
1	1.5413754	23.0	122.5	5.373816	207.55754	2024-01-01
1	1.5413754	23.0	122.75	5.792924	208.04672	2024-01-01
1	1.5413754	23.0	123.0	6.378588	208.67395	2024-01-01
1	1.5413754	23.25	119.25	25.164238	216.51675	2024-01-01
1	1.5413754	23.25	119.5	20.375467	219.10672	2024-01-01
1	1.5413754	23.25	119.75	22.815348	214.73352	2024-01-01
1	1.5413754	23.25	120.0	27.316463	221.06064	2024-01-01
1	1.5413754	23.25	121.5	17.028765	209.92953	2024-01-01
1	1.5413754	23.25	121.75	14.171846	209.66563	2024-01-01
1	1.5413754	23.25	122.0	11.101348	208.97595	2024-01-01
1	1.5413754	23.25	122.25	7.358266	208.12282	2024-01-01
1	1.5413754	23.25	122.5	5.9739885	207.72949	2024-01-01
1	1.5413754	23.25	122.75	6.0039897	208.08772	2024-01-01
1	1.5413754	23.25	123.0	6.4627023	208.55556	2024-01-01
1	1.5413754	23.5	119.25	20.443113	217.8899	2024-01-01
1	1.5413754	23.5	119.5	24.777357	219.23996	2024-01-01
1	1.5413754	23.5	119.75	29.709444	214.85732	2024-01-01
1	1.5413754	23.5	120.0	27.103598	224.92278	2024-01-01
1	1.5413754	23.5	121.75	15.196963	209.79282	2024-01-01
1	1.5413754	23.5	122.0	12.083204	209.1673	2024-01-01
1	1.5413754	23.5	122.25	8.477283	208.32112	2024-01-01
1	1.5413754	23.5	122.5	6.7272663	207.90761	2024-01-01
1	1.5413754	23.5	122.75	6.5149584	208.16486	2024-01-01
1	1.5413754	23.5	123.0	6.835343	208.61504	2024-01-01
1	1.5413754	23.75	119.25	20.344055	219.93982	2024-01-01
